"","peaks","chrom","start","stop","Input.0.1","Input.0.2","Input.60.1","Input.60.2","Rap1.0.1","Rap1.0.2","Rap1.60.1","Rap1.60.2","FLAG.0.1","FLAG.0.2","FLAG.10.1","FLAG.10.2","FLAG.20.1","FLAG.20.2","FLAG.30.1","FLAG.30.2","FLAG.40.1","FLAG.40.2","FLAG.50.1","FLAG.50.2","FLAG.60..1","FLAG.60.2","FLAG.90.1","FLAG.90.2","FLAG.120.1","FLAG.120.2","FLAG.150.1","FLAG.150.2","MYC.0..2","MYC.0.1","MYC.10.1","MYC.10.2","MYC.20.1","MYC.20.2","MYC.30.1","MYC.30.2","MYC.40.1","MYC.40.2","MYC.50.1","MYC.50.2","MYC.60.1","MYC.60.2","MYC.90.1","MYC.90.2","MYC120.2","MYC.120.1","MYC.150.1","MYC.150.2"
"371","Peak440","chrIV","731765","723722","10125.0930612245","9298.19469387755","8661.35816326531","9085.75183673469","8190.38551020408","7235.15224489796","8052.01448979592","8227.1406122449","10161.6736734694","6393.57816326531","7789.83612244898","9183.99224489796","9564.55387755102","8004.93408163265","10202.6091836735","8765.96897959184","9076.63387755102","9375.64387755102","8672.64428571429","8725.92734693878","10701.3391836735","8678.82816326531","9129.39591836735","9262.78142857143","8861.38510204082","9066.36632653061","10216.0965306122","8729.88510204082","6265.38591836735","10453.1551020408","9437.35857142857","9947.44040816327","9707.58836734694","9189.32653061224","10245.5826530612","8847.5812244898","8624.8012244898","9814.47040816326","8614.21469387755","8870.24428571429","10099.14","8749.36918367347","9371.38081632653","9275.95816326531","10157.6604081633","8878.04897959184","10170.6","9255.0612244898"
"372","Peak441","chrIV","414616","406566","7781.49731958763","7039.50350515464","6892.50453608247","7442.19381443299","10235.646185567","9474.34762886598","9596.73340206186","9296.46577319588","10801.3583505155","7405.03030927835","9483.78556701031","10286.0995876289","10308.0670103093","9815.02226804124","9956.50206185567","9507.08721649485","8940.97835051546","10324.3589690722","8115.42391752577","9865.15670103093","10026.5127835052","9289.07896907216","9082.74907216495","8669.92680412371","8795.07567010309","9658.30432989691","9406.56618556701","8996.28597938144","4571.92742268041","8752.13154639175","7481.86226804124","8038.36","7857.41216494845","7121.08948453608","8821.01587628866","6975.59608247423","7431.92391752577","8191.34907216495","7567.58371134021","7335.98680412371","9381.79134020619","7317.51567010309","8309.50453608248","8953.9212371134","9775.99855670103","7685.91257731959","10198.0070103093","8164.0969072165"
"373","Peak442","chrXIII","438470","430405","8241.33620512821","7518.55343589744","7203.07425641026","7900.86830769231","9589.82317948718","8542.4","9604.01702564103","9114.57394871795","10283.9774358974","6655.65087179487","9150.304","9484.00676923077","9813.62564102564","8510.88","9615.92082051282","8904.64471794872","8862.88","9765.64943589744","8204.93415384615","9040.44","10278.7544615385","8637.02666666667","9206.27712820513","8394.34215384615","8831.43917948718","8884.52061538462","8955.73312820513","8986.73969230769","4715.75425641026","9182.43302564102","8051.66133333333","8115.27384615385","8149.02092307692","7691.70953846154","8807.24882051282","7532.18851282051","8260.11548717949","8042.09292307692","7786.30748717949","8121.00738461538","9629.64984615385","7798.43671794872","8298.25066666667","9178.728","9686.3398974359","7956.93169230769","10271.8824615385","8208.51384615385"
"374","Peak443","chrVII","853452","845358","8954.26084210526","7945.29557894737","7681.408","8158.1707368421","8827.21873684211","8060.40652631579","8727.98673684211","8775.12147368421","9954.46273684211","6548.61894736842","8392.6252631579","9407.72336842105","9750.00294736842","8383.61136842105","9640.83705263158","8674.05389473684","8969.656","9682.65768421053","8349.63031578947","8732.62252631579","10350.9524210526","8360.99578947368","9110.09389473684","8471.23136842105","8882.18947368421","9600.15936842105","9782.52589473684","8469.41978947368","5236.00778947368","9753.87663157895","8343.82105263158","8871.0812631579","8866.16084210526","8235.39873684211","9683.45263157895","7799.57115789474","8395.97621052632","8919.772","8170.17978947368","8364.02736842105","9784.24168421053","8208.84421052632","8595.59347368421","9540.80378947368","9561.51410526316","8133.20568421053","10067.1778947368","8522.43494736842"
"375","Peak444","chrIII","54721","46690","9061.4425","7158.64479166667","7851.75916666667","7725.82791666667","9337.96833333333","9242.66291666667","9135.05854166667","9621.03541666667","9810.02208333333","6210.35833333333","8525.33833333333","9567.83041666667","9437.83354166667","8268.21208333333","10211.4154166667","8662.52875","8778.92854166667","9346.47","8596.616875","8990.35354166667","10859.3514583333","8231.12666666667","9432.620625","8958.68145833333","8864.879375","10199.291875","10137.3752083333","9112.97270833333","5292.13666666667","10428.045625","8650.555625","9249.265","9512.87729166667","8875.405625","9656.50083333333","8223.786875","8973.21333333333","9780.34708333333","8459.11958333333","8659.63270833333","9871.33125","8625.86229166667","9043.728125","9737.20604166667","9810.546875","8878.55833333333","10386.5197916667","8607.78229166667"
"376","Peak445","chrXVI","751218","743146","9840.24326530612","9073.42632653061","8574.30489795918","9190.66632653061","8943.88755102041","8016.22489795918","8339.15673469388","8432.64285714286","10827.5593877551","7397.09551020408","9319.51346938776","10097.0767346939","10628.7183673469","9309.07775510204","10747.2557142857","9405.56285714286","9425.70285714286","10549.4232653061","8931.11591836735","9494.40632653061","10829.2228571429","9226.64448979592","9326.41591836735","9360.06673469388","9199.7287755102","9717.89367346939","10488.6979591837","9212.12326530612","5914.84836734694","10266.6836734694","8788.61795918367","9557.4412244898","9457.67142857143","8488.47102040816","10064.586122449","8296.65530612245","8609.87","8889.0187755102","8662.92959183674","8522.18673469388","10337.6748979592","8322.49734693878","9570.91224489796","9659.91408163265","10217.4955102041","9029.00857142857","10701.9473469388","8842.43"
"377","Peak446","chrXVI","506868","498821","10327.6917525773","8937.75505154639","8660.66494845361","9036.37278350515","7970.75030927835","7714.34412371134","8188.27381443299","8684.20948453608","9870.52845360825","5975.7975257732","7788.9381443299","9354.13051546392","9282.5381443299","7604.49113402062","9903.46948453608","8314.51587628866","8762.36309278351","9158.38927835052","8405.47216494845","8652.71030927835","10762.8478350515","8307.88082474227","9111.51505154639","9058.54701030928","8818.94989690722","9028.79505154639","10380.4872164948","8796.96515463918","5651.21855670103","10678.5816494845","9380.99113402062","9679.82927835051","9935.97525773196","9215.14226804124","10204.295257732","9007.65340206186","9334.82164948454","9892.98824742268","8663.49484536082","9327.46742268041","10224.2175257732","8967.60886597938","9156.82597938144","9830.32144329897","10036.0826804124","8888.85340206186","10032.0344329897","8931.54701030928"
"378","Peak447","chrXI","234991","226928","9034.08","7740.07010309278","7609.92432989691","7729.0987628866","6626.02659793814","6728.90103092783","7107.09175257732","7617.42","8562.65134020619","5392.68309278351","7418.81608247423","8237.79567010309","7900.86969072165","6061.97092783505","8383.83443298969","7000.72556701031","7732.36371134021","7751.62288659794","7446.39773195876","6759.79381443299","9378.97402061856","6438.16969072165","8431.11030927835","7227.10206185567","7790.99546391753","8159.97195876289","8943.07278350515","7188.94721649485","5195.80103092784","8923.5969072165","7879.29484536083","8212.71525773196","8405.51175257732","8371.92412371134","8919.18536082474","7872.60432989691","8083.63855670103","8507.31134020619","7435.22020618557","8536.86742268041","8665.98865979381","8338.86886597938","7664.37010309278","9171.83010309278","8563.86824742268","7619.61195876289","8681.68597938144","7798.28329896907"
"379","Peak448","chrV","285317","277250","9824.01121693122","8715.29206349206","8260.12444444444","9000.57439153439","8430.1144973545","7861.73121693122","8657.75216931217","8614.31428571429","9799.61079365079","6407.64592592593","7618.63788359788","9349.89523809524","9269.31513227513","7445.40931216931","9934.77333333333","8240.45037037037","8839.72402116402","9315.7580952381","8685.66984126984","8825.03936507936","10829.7523809524","8094.63322751323","9654.62603174603","8961.85798941799","9035.51894179894","9409.46687830688","10630.0670899471","8672.68529100529","5926.17396825397","10606.1028571429","9365.628994709","9577.86285714286","10042.7712169312","9483.09185185185","10194.615026455","8823.8617989418","9065.55407407407","9624.30222222222","8925.04126984127","9136.59386243386","10125.8624338624","8803.01608465608","9291.80126984127","9995.77735449736","10035.166984127","9021.64275132275","9974.3671957672","8687.58074074074"
"380","Peak449","chrIV","579991","571916","8162.8624742268","7109.61030927835","7404.77917525773","7587.47298969072","9578.53092783505","8783.4024742268","8611.09608247423","8823.94680412371","10759.1581443299","7250.84618556701","9598.78329896907","9752.14268041237","10283.267628866","9634.83546391752","9980.71958762887","9042.46371134021","9138.1424742268","10232.7705154639","8336.38453608247","9540.86288659794","10187.1043298969","8978.78948453608","9008.38329896907","8231.68103092784","8841.67505154639","9521.8587628866","9727.71793814433","8614.8012371134","4857.24412371134","8840.66948453608","7570.99793814433","8266.02701030928","7802.41030927835","6983.14474226804","8709.75422680412","7374.61505154639","7282.94020618557","7608.79237113402","7484.65525773196","7371.55402061856","9232.38762886598","7156.42804123711","8169.58577319588","9083.30597938144","8972.55917525773","7683.9393814433","9523.94804123711","7869.78577319588"
"381","Peak45","chrXI","122550","114465","7795.50428571429","7047.56040816327","7109.14673469388","7489.35673469388","11980.7802040816","10460.7391836735","10906.8971428571","10567.1781632653","12096.4667346939","8565.46734693878","10503.3242857143","11274.7836734694","11712.9132653061","11380.7489795918","11182.2769387755","10622.6844897959","9928.0606122449","11434.546122449","9016.55591836735","10449.1636734694","11017.8542857143","10081.0934693878","9413.74306122449","9613.66510204082","9440.22673469388","10175.8075510204","9894.02326530612","9512.20775510204","4839.7406122449","9322.12081632653","8037.62959183674","8618.90285714286","8213.10530612245","6790.96571428571","9287.52897959184","7214.42816326531","7743.19816326531","8163.69346938775","8146.65795918367","7715.68204081633","10197.0248979592","7517.79734693878","9110.26285714286","9046.81510204082","10426.4834693878","8423.56489795918","11129.2087755102","8924.85387755102"
"382","Peak450","chrXI","182338","174266","9530.31571428571","8300.92591836735","7908.72081632653","8430.70285714286","8185.22408163265","7775.18285714286","8460.08897959184","8705.34693877551","9572.02428571429","5768.67204081633","7854.21448979592","8906.65367346939","9075.68551020408","7135.21408163265","9836.08714285714","8017.40755102041","8649.91816326531","8857.73959183673","8228.03408163265","8083.90897959184","10361.4314285714","7993.61265306122","9078.89653061224","8442.1006122449","8594.6687755102","9233.21142857143","10020.7181632653","8269.50367346939","5785.3087755102","10501.7240816327","8969.52918367347","9711.0287755102","9684.10346938776","9275.44224489796","9947.35632653061","8630.32285714286","8540.03673469388","9700.10755102041","8199.2287755102","9037.4793877551","9853.74571428571","8582.33346938776","8746.04408163265","9648.52693877551","9583.39306122449","8472.61734693878","9895.2306122449","8837.35755102041"
"383","Peak451","chrXV","395200","387154","8826.70244897959","7780.65163265306","7583.00326530612","8092.25979591837","9817.11142857143","8903.27734693878","9795.60571428571","9483.2712244898","10429.9763265306","6617.28816326531","8573.80530612245","9733.44020408163","9791.23326530612","8529.88285714286","10079.7081632653","8962.58816326531","9013.44346938776","9710.11612244898","8379.76285714286","8853.12448979592","10487.6065306122","8690.5893877551","8802.67714285714","8926.35795918367","8841.63428571429","8985.70428571429","10026.25","8546.31469387755","5274.68","9983.01673469388","8873.21979591837","9081.8112244898","9219.48081632653","8308.28693877551","9791.96020408163","8046.01204081633","8594.84510204082","9031.55571428571","8223.50387755102","8734.88020408163","10280.1689795918","8176.90367346939","9143.09","9387.82326530612","9927.88469387755","8511.24428571429","10282.8802040816","8779.1112244898"
"384","Peak452","chrXIV","617298","609243","9345.60591836735","8009.53265306122","8026.7312244898","8308.43714285714","7309.01571428571","6480.67673469388","7042.56448979592","7227.47551020408","9593.29326530612","5683.54918367347","7717.1506122449","8336.97775510204","9117.18428571429","7701.6812244898","9091.52367346939","8075.93469387755","8409.57897959184","8815.63836734694","7770.46755102041","8211.22244897959","9662.65632653061","8007.59102040816","8127.68775510204","7840.20408163265","7904.67244897959","8012.77265306122","9220.41142857143","7577.23326530612","4864.9393877551","8820.20836734694","8040.5887755102","8532.64306122449","8136.52571428571","7495.05204081633","9153.21265306122","7579.75510204082","7737.12714285714","8071.99265306122","7536.80591836735","7625.16632653061","9234.69591836735","7362.22693877551","8258.24714285714","8600.73591836735","8903.02428571429","7900.90408163265","9081.79591836735","8318.66510204082"
"385","Peak453","chrII","140096","132030","10280.07125","8595.34125","8824.24979166667","9055.41583333333","8012.12583333333","7920.27770833333","8419.199375","8642.75666666667","10016.7104166667","6116.49979166667","8122.26458333333","9239.97770833333","9611.44375","7835.84395833333","10212.6185416667","8669.29333333333","9049.60125","9371.469375","8647.33458333333","8806.00458333333","10731.5641666667","8437.815","9415.85041666667","8722.74854166667","9040.04020833333","9369.08916666667","10492.2070833333","8988.39791666667","6018.58833333333","10324.046875","9500.18416666667","9726.191875","9619.75104166667","9016.57083333333","9780.13145833333","8715.02916666667","9349.8625","9581.78125","8892.66416666667","9287.27541666667","10236.0145833333","8964.15875","9264.65083333333","10319.3610416667","10082.3491666667","8993.11541666667","10017.23","8790.17604166667"
"386","Peak454","chrXIV","55804","47753","9780.2787628866","8006.84432989691","8639.9975257732","8694.69711340206","9899.49546391753","9108.81484536082","9368.75546391753","9571.63134020619","11075.1187628866","6871.30886597938","8972.53195876289","10150.58","10533.0616494845","9491.81525773196","10781.9727835052","9520.88412371134","9654.61340206186","10243.6402061856","8909.11113402062","9114.63278350515","11200.4839175258","9202.7218556701","9166.44391752577","9643.49917525773","9066.53092783505","9567.03505154639","10565.6325773196","9479.0781443299","5544.03690721649","10729.2059793814","9340.25855670103","9626.43257731959","9609.11731958763","8209.50206185567","10484.8317525773","8734.37319587629","9138.34948453608","9181.09360824742","8716.08453608248","9048.6787628866","10781.6298969072","8772.56989690722","9505.13463917526","9592.9187628866","10231.5511340206","9292.72680412371","10832.9680412371","8985.48"
"387","Peak455","chrVII","671919","663883","9131.88512820513","7822.25169230769","7878.45087179487","8121.71487179487","7913.80533333333","7367.38071794872","7713.73948717949","8067.72184615385","9905.99651282051","6108.552","8271.69251282051","8716.15507692308","9326.65805128205","7863.32287179487","9376.4482051282","8020.58358974359","8641.61907692308","9043.40020512821","7869.74112820513","8260.90174358974","9939.91015384615","7976.25579487179","8435.77107692308","8100.5197948718","8238.19938461538","8551.64820512821","9362.23446153846","7999.40635897436","5305.87466666667","9279.57476923077","8149.07261538462","8787.87794871795","8292.25230769231","7822.84553846154","9297.9241025641","7895.31261538462","7914.52923076923","8205.91466666667","7582.54112820513","7951.5241025641","9271.48738461538","7911.41825641026","8252.78502564103","9128.65887179487","9271.40184615385","7865.42194871795","9349.71076923077","8274.15487179487"
"388","Peak456","chrIII","296885","288839","5706.69727810651","4833.72686390533","5558.28331360947","5334.71266272189","10450.2695857988","9754.01349112426","8761.05065088757","9497.73917159763","9148.57278106509","6172.19834319527","8133.76094674556","8061.2899408284","9124.09869822485","7951.54011834319","8254.48378698225","7426.62272189349","7845.51313609467","8376.50319526627","7005.86603550296","7703.59195266272","8622.07313609467","7122.31455621302","7390.19597633136","6795.95289940828","7209.05680473373","7104.07124260355","8304.43644970414","6443.2598816568","4190.33301775148","7438.66958579882","6263.05727810651","7082.27976331361","6581.60331360947","5960.09017751479","7719.8274556213","6291.05325443787","6280.18153846154","6974.59668639053","6425.84284023669","6479.33301775148","8043.54461538462","6362.89088757396","7024.48852071006","7748.49325443787","8070.76946745562","6681.77041420118","8155.53585798817","6936.75834319527"
"389","Peak458","chrXII","572295","564208","10569.4157142857","9725.2787755102","9155.51448979592","9837.10836734694","8209.41897959184","7038.45653061224","7898.75897959184","8041.53918367347","10211.022244898","6392.37265306122","7848.83653061225","9729.97530612245","9819.53367346939","8003.1587755102","10604.9965306122","9049.33653061225","9144.7693877551","9512.15918367347","8851.78306122449","8864.64530612245","10985.7934693878","8623.94489795918","9209.99469387755","9509.22387755102","9081.20571428571","9581.16510204082","10186.8046938776","9092.60244897959","6203.0093877551","11087.333877551","9881.08204081633","10029.3053061224","10264.9246938776","9448.30081632653","10191.1575510204","8748.18918367347","9475.29755102041","10010.066122449","8991.3787755102","9204.94857142857","10699.9220408163","9131.82836734694","9753.44224489796","9767.02","10142.7591836735","9373.10489795918","10840.0542857143","9205.34469387755"
"390","Peak459","chrXI","175504","167415","10453.0676142132","8597.06314720812","8924.99634517767","8997.13035532995","8686.16446700508","8267.30233502538","8732.14091370558","9127.71065989848","10357.9394923858","5933.99329949239","8314.1338071066","9595.41279187817","9952.21055837563","8048.49401015228","10934.1003045685","8955.42253807107","9196.15005076142","9517.98720812183","8833.20852791878","8903.53319796954","11180.1549238579","8610.64609137056","9211.19289340102","9243.54131979695","9125.22416243655","10016.447715736","10966.9543147208","9536.56629441624","5769.86436548223","11293.4105583756","9681.88568527919","10132.3384771574","10271.5305583756","9395.24223350254","10523.6024365482","8879.71654822335","9602.83045685279","10443.3900507614","8857.12934010152","9508.5530964467","10754.3843654822","9207.23837563452","9879.04385786802","10170.6665989848","10427.4684263959","9317.59979695432","10754.3279187817","9052.53299492386"
"391","Peak46","chrXI","72474","64377","7462.79621052632","5717.62631578947","6585.88","6449.07642105263","12069.9635789474","11916.552","12451.4652631579","12048.9658947368","9945.62421052632","7068.74715789474","9230.07578947368","10310.1296842105","9934.06357894737","8582.61431578947","10098.8286315789","9357.16189473684","9335.18715789474","9978.88526315789","8695.54168421053","8949.13242105263","10840.6423157895","8335.23136842105","9414.68989473684","8937.83452631579","9195.20315789474","10569.8254736842","9805.38631578947","9391.81473684211","4918.21389473684","10237.3938947368","8648.28063157895","8590.69052631579","8958.74357894737","8467.76315789474","9060.07305263158","8087.56631578947","8591.90210526316","8821.61136842105","8055.91452631579","8917.29810526316","9815.8652631579","9048.84484210526","8718.92294736842","9827.60294736842","9493.412","8351.62126315789","10359.4018947368","8424.69663157895"
"392","Peak460","chrXI","25680","17602","9542.66912820513","8487.87507692308","8170.01928205128","8649.18666666667","8113.75302564103","7775.58994871795","8013.46235897436","8285.63794871795","9239.44512820513","5766.34851282051","6904.32020512821","9251.32594871795","8988.22994871795","7215.41128205128","9574.15076923077","7937.80758974359","8420.11528205128","8751.67651282051","8163.91015384615","8353.11712820513","10226.5552820513","7994.36861538462","8971.90112820513","8757.67015384615","8440.72861538462","9756.67117948718","9915.00861538462","8365.66912820513","5694.86769230769","10387.896","9259.44656410256","9127.35364102564","9349.09661538461","9148.02215384615","9664.98092307692","8628.49907692308","8798.88697435897","9759.26728205128","8256.43876923077","8841.0358974359","9770.69312820513","8527.0678974359","8696.0838974359","9218.696","9056.58502564102","8629.952","9759","8416.33353846154"
"393","Peak461","chrIII","15357","7422","3035.6225","2804.89333333333","3535.87","3353.65166666667","16795.5625","14712.125","14419.9283333333","13475.6333333333","12853.8866666667","9738.54333333333","13247.3866666667","12026.8283333333","12662.1641666667","12621.5675","10376.4708333333","10967.28","9649.075","11514.1441666667","8266.35083333333","10740.1641666667","9709.81","9665.98833333333","8826.335","7859.40166666667","8788.52916666667","10020.4083333333","8701.33416666667","8812.86416666667","2601.31","5904.8","4758.85416666667","5471.7575","4737.6775","4041.33666666667","6851.865","4708.39583333333","5146.74916666667","5843.69166666667","5864.08166666667","5371.50666666667","8057.8875","5595.52833333333","7108.26666666667","7682.94583333333","8650.43333333333","6241.74333333333","9815.52083333333","6497.125"
"394","Peak462","chrXIII","24594","16548","10072.8002072539","8611.18797927461","8611.06404145078","9105.62445595855","8932.44435233161","7899.47979274611","8405.83813471503","8639.72497409326","10309.6317098446","6116.27170984456","8031.55316062176","9846.05015544041","10025.0261139896","8538.97761658031","10568.2101554404","8897.74860103627","9003.1881865285","9747.57430051813","8520.14093264249","9114.96393782383","11111.3056994819","8627.23025906736","8930.31875647668","9345.80414507772","8945.15585492228","9745.59937823834","10633.5374093264","9258.75834196891","5317.76601036269","10933.8808290155","9468.09616580311","9638.15440414508","9770.20559585492","8750.69740932643","10098.5197927461","8533.72766839378","9148.72393782383","9714.08911917099","8394.53948186529","9121.3274611399","10523.9245595855","8630.45471502591","9485.34196891192","9612.10777202072","10169.8862176166","8852.73533678756","10422.5183419689","8758.7732642487"
"395","Peak463","chrXII","90052","81990","8918.9993814433","7754.62329896907","7713.94226804124","8169.16865979381","9400.51484536083","8622.95855670103","8832.10886597938","8952.13608247423","10873.655257732","6639.79051546392","8503.6006185567","10039.1022680412","10134.1575257732","9256.23773195876","10386.0226804124","9228.06226804124","9012.07257731959","10317.0084536082","8393.66371134021","9612.29896907216","10460.2206185567","8739.64082474227","9230.65608247423","8653.33092783505","9012.43649484536","9636.72206185567","9860.24391752577","9364.21896907216","4843.73793814433","9457.77855670103","8363.8618556701","8912.3581443299","8603.18268041237","7753.30886597938","9240.25216494845","7516.92969072165","8101.69257731959","8679.35175257732","8058.31422680412","7873.82350515464","10002.8977319588","7920.49381443299","8636.20206185567","9450.60329896907","10106.1760824742","8135.81278350515","10350.9913402062","8049.27484536082"
"396","Peak464","chrXIV","68792","60720","7025.72361702128","5957.60808510638","6376.67191489362","6582.13531914894","11253.57","10232.6046808511","10585.910212766","10064.3180851064","11067.8793617021","7333.7","9297.61404255319","10069.7070212766","10523.9195744681","10034.0461702128","10135.0591489362","9596.79595744681","9224.9329787234","10439.9453191489","8196.03063829787","9643.59106382979","10079.7076595745","9300.8829787234","8975.71617021277","8555.36723404255","8704.7070212766","10084.400212766","9660.27638297872","8993.16425531915","4433.66085106383","8519.69680851064","7601.42680851064","7902.95872340426","7734.6070212766","6434.35255319149","8647.62170212766","6804.93085106383","7089.60808510638","7222.44404255319","7183.22574468085","7130.56574468085","9252.20744680851","6758.97085106383","7927.73893617021","8639.92574468085","8819.25170212766","7327.39510638298","9608.36787234042","7770.45276595745"
"397","Peak465","chrVII","1054483","1046408","9866.67416666667","7738.81208333333","8196.02770833333","8010.12583333333","7757.29333333333","8110.49875","8115.30875","8746.56","9733.31208333333","5313.91354166667","7044.7125","8811.23708333333","8946.01395833333","7605.531875","9630.485625","8095.49895833333","8511.64958333333","8579.8675","8037.775","7593.07166666667","10171.1972916667","7728.263125","8691.716875","8427.21541666667","8456.94104166667","8439.5925","9565.02","8324.06541666667","5421.16833333333","10000.2502083333","9005.06895833333","9401.30354166667","9258.87354166667","8679.406875","9807.460625","8598.21333333333","8625.85541666667","9663.0425","8121.18854166667","9069.99333333333","9881.51833333333","8664.32354166667","8620.539375","9339.38395833333","9766.525625","8526.30833333333","9911.02541666667","8697.616875"
"398","Peak466","chrVII","535768","532444","5676.585","5041.66944444444","5218.60444444444","5621.36333333333","11853.5616666667","11082.7177777778","10616.5716666667","10438.2855555556","10725.6733333333","8045.045","10265.3533333333","10484.0427777778","10298.6622222222","10269.7394444444","9347.42111111111","9698.00388888889","8809.34111111111","10834.4205555556","7727.72277777778","9860.51222222222","9665.75777777778","9168.25222222222","8878.395","7904.25333333333","8518.35111111111","9943.43555555556","9039.02055555555","8768.58333333333","3547.80277777778","7360.25111111111","6019.37055555556","6433.84555555556","6206.23166666667","5700.21055555556","7505.06944444444","5693.34166666667","5869.55666666667","6167.42","5998.43944444444","6228.32055555556","7894.58277777778","6144.65055555556","6697.19611111111","8085.05722222222","8406.495","6242.18611111111","8654.61166666667","6716.26944444444"
"399","Peak467","chrXI","388851","380797","8861.819375","7117.42854166667","7764.94458333333","7715.07958333333","10713.625","10724.5710416667","10333.9327083333","10689.3489583333","10942.34875","7576.16458333333","9092.62958333333","10273.9702083333","10484.1404166667","10068.7329166667","10557.4402083333","9420.794375","9503.00166666667","10811.3479166667","8809.28979166667","10415.4952083333","10608.2572916667","9627.31916666667","10008.8320833333","9363.95354166667","9256.90125","10618.6522916667","10118.2197916667","9440.42041666667","5510.04708333333","9780.35583333333","8836.03145833333","9410.405625","8966.65958333333","7927.484375","9837.91958333333","8227.868125","8311.256875","8948.14354166667","8707.51583333333","8431.140625","10248.1952083333","7982.38916666667","8869.46395833333","9871.649375","10115.9872916667","8659.14166666667","10818.4439583333","8768.50625"
"400","Peak468","chrVII","585825","577744","9719.31775510204","8790.5912244898","8186.21775510204","8764.65673469388","7851.68775510204","7281.44979591837","7874.28693877551","8167.28","9375.2187755102","5533.88469387755","7017.47428571429","8852.8312244898","9013.17469387755","7134.39816326531","9631.43244897959","8018.58367346939","8334.77979591837","8749.86469387755","8071.26306122449","8007.79367346939","10075.7375510204","7987.95204081633","8917.89346938775","8773.50040816327","8295.0293877551","8210.07795918367","9740.92571428572","8321.05571428571","5954.0487755102","10251.3591836735","9069.3","9615.49591836735","9457.16387755102","9109.46612244898","10033.2689795918","8835.89714285714","8701.04897959184","9694.85918367347","8414.99979591837","9016.10081632653","9854.23346938775","8602.33510204082","8811.68469387755","9238.42959183674","10057.1389795918","8755.67346938776","9874.29","8681.15387755102"
"401","Peak469","chrVIII","126394","118354","8112.75125","6713.118125","7126.42166666667","7432.008125","10895.3289583333","10193.2927083333","10402.3154166667","10268.9508333333","10857.3275","6798.2775","9495.80458333333","10316.75625","10412.385","9323.2925","10249.4277083333","9324.99104166667","9227.434375","10582.7270833333","8478.35395833333","9900.55229166667","10818.1072916667","9033.38979166667","9549.92083333333","8672.60645833333","9131.003125","10312.800625","10225.5814583333","9654.459375","4528.2675","9415.7225","8046.50395833333","8353.21104166667","8256.05333333333","7550.33270833333","9179.20833333333","7708.92645833333","7971.59791666667","8181.93645833333","7785.3325","7887.98791666667","9595.75979166667","7927.82104166667","8212.96375","9555.34125","9455.943125","7838.585625","9958.27791666667","7835.26604166667"
"402","Peak47","chrXV","905473","897407","8385.6657591623","7461.03958115183","7494.59937172775","7858.38219895288","9504.1754973822","8782.15476439791","8796.81905759162","8788.6090052356","10604.5185340314","6678.3264921466","8659.36921465969","9566.33863874345","10075.9704712042","9360.47057591623","9578.26157068063","9042.09633507853","8887.72209424084","10183.3068062827","8181.52","9064.70010471204","10115.5507853403","9111.96","8848.20586387435","8483.31267015707","8551.51057591623","9367.08439790576","9491.2464921466","8391.03539267016","4737.14785340314","8895.86890052356","7947.76858638743","8399.74596858639","7928.66848167539","7320.55769633508","9249.41256544503","7444.98345549738","7802.35015706806","7770.32083769633","7575.91057591623","7609.27141361257","9499.98240837696","7281.80083769634","8263.8645026178","8809.00376963351","8945.46785340314","7913.29005235602","9489.58743455497","8156.54513089005"
"403","Peak470","chrXIV","354150","346100","8902.12857142857","7810.40897959184","7684.13489795918","8278.34693877551","9502.29653061224","9153.83306122449","9589.37102040816","9536.79265306122","10924.8608163265","7714.91020408163","9408.46408163265","10187.9426530612","10566.3357142857","9867.28183673469","10156.8755102041","10108.7720408163","9538.65204081633","10749.7459183673","8657.15346938775","10058.2526530612","10510.9506122449","9297.67326530612","9705.37489795918","8925.02979591837","9362.66510204082","10314.6720408163","9680.6593877551","9592.30224489796","4946.8693877551","9478.8293877551","8340.49530612245","8512.95244897959","8117.08224489796","7688.9006122449","9195.67918367347","7355.9793877551","8168.78183673469","8079.33265306122","8362.14632653061","8208.32224489796","10157.5653061224","8184.75510204082","8848.53224489796","10019.3363265306","9691.73387755102","8379.38857142857","10692.8604081633","8483.39102040816"
"404","Peak471","chrXII","206557","198479","8815.80953367876","7490.55357512953","7490.5332642487","8051.84601036269","8306.64373056995","7876.37906735751","8149.35896373057","8233.51274611399","9679.02424870466","5923.89740932643","7849.46507772021","8991.85616580311","9379.65056994819","8174.69512953368","9444.13989637306","8315.15440414508","8440.8503626943","9256.7718134715","7912.30528497409","8538.64953367876","9842.23896373057","8142.55336787565","8559.82507772021","8090.13409326425","8297.87647668394","8645.46632124352","9794.12497409326","8337.52663212435","5042.69492227979","9335.11150259067","8078.27316062176","8673.07834196891","8474.92725388601","7694.23668393782","9268.65284974093","7765.29284974093","7967.68414507772","8432.02590673575","7651.20124352332","8156.9007253886","9469.55150259067","7806.56580310881","8195.93512953368","9241.60932642487","9345.91191709844","7894.80766839378","9360.11191709845","8159.41388601036"
